"VSLR__timestamps","VSLR__prices__High","VSLR__prices__Open","VSLR__prices__Low","VSLR__prices__Close","RUN__timestamps","RUN__prices__High","RUN__prices__Open","RUN__prices__Low","RUN__prices__Close","CSIQ__timestamps","CSIQ__prices__High","CSIQ__prices__Open","CSIQ__prices__Low","CSIQ__prices__Close","PEGI__timestamps","PEGI__prices__High","PEGI__prices__Open","PEGI__prices__Low","PEGI__prices__Close","FSLR__timestamps","FSLR__prices__High","FSLR__prices__Open","FSLR__prices__Low","FSLR__prices__Close","SPWR__timestamps","SPWR__prices__High","SPWR__prices__Open","SPWR__prices__Low","SPWR__prices__Close","JKS__timestamps","JKS__prices__High","JKS__prices__Open","JKS__prices__Low","JKS__prices__Close","ENPH__timestamps","ENPH__prices__High","ENPH__prices__Open","ENPH__prices__Low","ENPH__prices__Close","SEDG__timestamps","SEDG__prices__High","SEDG__prices__Open","SEDG__prices__Low","SEDG__prices__Close","TSLA__timestamps","TSLA__prices__High","TSLA__prices__Open","TSLA__prices__Low","TSLA__prices__Close","AQN__timestamps","AQN__prices__High","AQN__prices__Open","AQN__prices__Low","AQN__prices__Close","DQ__timestamps","DQ__prices__High","DQ__prices__Open","DQ__prices__Low","DQ__prices__Close","AZRE__timestamps","AZRE__prices__High","AZRE__prices__Open","AZRE__prices__Low","AZRE__prices__Close","ASTI__timestamps","ASTI__prices__High","ASTI__prices__Open","ASTI__prices__Low","ASTI__prices__Close","YGEHY__timestamps","YGEHY__prices__High","YGEHY__prices__Open","YGEHY__prices__Low","YGEHY__prices__Close","SUNW__timestamps","SUNW__prices__High","SUNW__prices__Open","SUNW__prices__Low","SUNW__prices__Close","RGSE__timestamps","RGSE__prices__High","RGSE__prices__Open","RGSE__prices__Low","RGSE__prices__Close","EVSI__timestamps","EVSI__prices__High","EVSI__prices__Open","EVSI__prices__Low","EVSI__prices__Close"
"2019-04-04","5.164999962","5.090000153","5.045000076","5.070000172","2019-04-04","14.97000027","14.84000015","14.69999981","14.81999969","2019-04-04","19.25","19.14999962","18.90999985","19.13999939","2019-04-04","22.45999908","22.35000038","22.10000038","22.31999969","2019-04-04","55.38999939","54.93999863","54.72999954","55.38000107","2019-04-04","7.429999828","7.21999979","7.190000057000001","7.3000001910000005","2019-04-04","19.87000084","19.71999931","19.37999916","19.81999969","2019-04-04","9.739999771","9.600000381000001","9.470000267","9.520000458","2019-04-04","40.11999893","38.68999863","38.68000031","40.11000061","2019-04-04","271.2000122","261.8900146","260.5899963","267.7799988","2019-04-04","11.42000008","11.35000038","11.23999977","11.31000042","2019-04-04","35.84000015","34.27000046","34.04000092","35.61999893","2019-04-04","11.80000019","11.76500034","11.5010004","11.51000023","2019-04-04","0.0016","0.0015","0.0013","0.0016","2019-04-04","0.180000007","0.159999996","0.159999996","0.17000000199999998","2019-04-04","3.99000001","3.99000001","3.730999947","3.842999935","2019-04-04","0.17000000199999998","0.150000006","0.150000006","0.159999996","2019-04-04","9.0","9.0","8.75","9.0"
"2019-04-05","5.263999939","5.070000172","5.070000172","5.21999979","2019-04-05","15.39999962","14.89999962","14.82999992","15.23999977","2019-04-05","19.54000092","19.29999924","19.21999931","19.31999969","2019-04-05","22.56999969","22.22999954","22.18000031","22.56999969","2019-04-05","56.38000107","55.5","55.31999969","56.29000092","2019-04-05","7.4499998089999995","7.309999942999999","7.28000021","7.400000095","2019-04-05","20.03000069","19.87000084","19.59000015","19.87000084","2019-04-05","9.979999542","9.529999733","9.529999733","9.840000153","2019-04-05","41.02000046","40.34999847","40.07899857","40.72000122","2019-04-05","276.10000610000003","269.85998539999997","266.1099854","274.9599915","2019-04-05","11.39000034","11.34000015","11.23999977","11.38000011","2019-04-05","36.34999847","35.40000153","34.5","36.24000168","2019-04-05","11.68999958","11.51000023","11.33600044","11.68999958","2019-04-05","0.0018","0.0015","0.0015","0.0018","2019-04-05","0.17000000199999998","0.17000000199999998","0.17000000199999998","0.17000000199999998","2019-04-05","3.9690001010000002","3.8150000569999998","3.737999916","3.822000027","2019-04-05","0.17000000199999998","0.159999996","0.159999996","0.159999996","2019-04-05","9.0","8.350000381000001","7.75","8.649999618999999"
"2019-04-08","5.230000018999999","5.210000038","5.079999924","5.190000057","2019-04-08","15.40999985","15.19999981","14.98999977","15.39000034","2019-04-08","19.54999924","19.29999924","19.05999947","19.45000076","2019-04-08","22.53000069","22.53000069","22.20999908","22.21999931","2019-04-08","57.09000015","56.15999985","55.95999908","57.08000183","2019-04-08","7.670000076","7.340000152999999","7.2899999620000004","7.6199998860000004","2019-04-08","19.87000084","18.79000092","18.5","19.86000061","2019-04-08","10.25","10.0","9.970000267","10.23999977","2019-04-08","41.45000076","40.63000107","40.40399933","41.43999863","2019-04-08","281.1600037","277.69000239999997","270.44000239999997","273.2000122","2019-04-08","11.43000031","11.39999962","11.34000015","11.39999962","2019-04-08","37.11000061","36.29000092","35.70000076","36.86000061","2019-04-08","11.73999977","11.68999958","11.47000027","11.73999977","2019-04-08","0.0024","0.0015","0.0014","0.002","2019-04-08","0.180000007","0.159999996","0.159999996","0.180000007","2019-04-08","4.059999943","3.849999905","3.822000027","3.99000001","2019-04-08","0.180000007","0.159999996","0.159999996","0.17000000199999998","2019-04-08","9.5","9.5","8.5","9.0"
"2019-04-09","5.21999979","5.170000076","5.1300001139999996","5.150000095","2019-04-09","15.53999996","15.32999992","14.92000008","14.96000004","2019-04-09","19.54000092","19.45000076","18.85000038","18.92000008","2019-04-09","22.31999969","22.28000069","22.01000023","22.13999939","2019-04-09","56.99000168","56.84000015","55.93999863","56.13000107","2019-04-09","7.670000076","7.599999905","7.440000057000001","7.46999979","2019-04-09","19.93000031","19.82999992","19.45999908","19.53000069","2019-04-09","10.35999966","10.23999977","10.0","10.02999973","2019-04-09","41.83000183","41.20999908","40.56000137","40.65000153","2019-04-09","275.0","271.64999389999997","269.60998539999997","272.30999760000003","2019-04-09","11.48999977","11.39000034","11.36999989","11.43000031","2019-04-09","36.65999985","36.50999832","34.65000153","35.11000061","2019-04-09","12.02999973","11.81999969","11.81999969","11.98999977","2019-04-09","0.0025","0.0025","0.002","0.0021","2019-04-09","0.17000000199999998","0.159999996","0.159999996","0.17000000199999998","2019-04-09","5.4250001910000005","4.059999943","4.039000034","5.25","2019-04-09","0.180000007","0.17000000199999998","0.17000000199999998","0.17000000199999998","2019-04-09","9.25","9.25","8.5","8.75"
"2019-04-10","5.3699998860000004","5.150000095","5.139999866","5.340000153","2019-04-10","16.05999947","15.05000019","15.05000019","15.84000015","2019-04-10","19.37000084","19.01000023","18.43000031","18.80999947","2019-04-10","22.52000046","22.01000023","22.01000023","22.32999992","2019-04-10","60.95000076","58.84999847","58.40000153","60.77000046","2019-04-10","7.920000076","7.519999981000001","7.5","7.8000001910000005","2019-04-10","19.70999908","19.5","18.26000023","18.56999969","2019-04-10","10.30000019","10.01000023","10.01000023","10.14999962","2019-04-10","41.34999847","40.88999939","40.56999969","41.27000046","2019-04-10","278.38000489999996","276.73999019999997","272.89001460000003","276.05999760000003","2019-04-10","11.60000038","11.43999958","11.43000031","11.47999954","2019-04-10","35.63999939","34.93999863","32.56000137","35.13000107","2019-04-10","12.14999962","11.94499969","11.93000031","11.93000031","2019-04-10","0.0022","0.00215","0.0019","0.0019","2019-04-10","0.17000000199999998","0.159999996","0.159999996","0.17000000199999998","2019-04-10","5.53000021","5.25","4.6199998860000004","4.886000156000001","2019-04-10","0.180000007","0.17000000199999998","0.159999996","0.17000000199999998","2019-04-10","9.0","8.800000191","7.5","8.199999809"
"2019-04-11","5.65500021","5.340000153","5.329999924","5.519999981000001","2019-04-11","16.17000008","15.81000042","15.68999958","15.85999966","2019-04-11","18.87000084","18.71999931","18.25","18.45999908","2019-04-11","22.62000084","22.34000015","22.25","22.56999969","2019-04-11","61.13000107","60.45999908","59.65999985","60.63000107","2019-04-11","7.820000172","7.760000229","7.579999924","7.71999979","2019-04-11","18.57999992","18.45000076","17.13999939","17.17000008","2019-04-11","10.18000031","10.18000031","9.760000229","9.800000191","2019-04-11","41.81800079","41.5","40.45999908","40.61999893","2019-04-11","270.5","268.2999878","265.6000061","268.4200134","2019-04-11","11.5","11.5","11.39000034","11.46000004","2019-04-11","35.22999954","34.99000168","33.27999878","33.45000076","2019-04-11","12.14999962","12.14999962","11.89999962","11.89999962","2019-04-11","0.002","0.00155","0.0015","0.0016","2019-04-11","0.17000000199999998","0.17000000199999998","0.17000000199999998","0.17000000199999998","2019-04-11","5.179999828","4.900000095","4.409999847","4.480000018999999","2019-04-11","0.180000007","0.159999996","0.150000006","0.150000006","2019-04-11","8.649999618999999","8.449999809","8.199999809","8.399999618999999"
"2019-04-12","5.5749998089999995","5.570000172","5.3800001139999996","5.429999828","2019-04-12","16.10000038","15.98999977","15.56999969","15.68000031","2019-04-12","19.10000038","18.54999924","18.44000053","18.81999969","2019-04-12","22.70999908","22.57999992","22.52000046","22.68000031","2019-04-12","61.0","61.0","59.50999832","60.18000031","2019-04-12","7.7899999620000004","7.7899999620000004","7.579999924","7.590000152999999","2019-04-12","18.26000023","17.53000069","17.5","17.70999908","2019-04-12","10.09000015","9.930000305","9.850000381000001","9.930000305","2019-04-12","41.33000183","40.65999985","40.54499817","40.99000168","2019-04-12","271.9500122","270.2200012","266.8299866","267.7000122","2019-04-12","11.52999973","11.5","11.43999958","11.47999954","2019-04-12","36.58000183","34.15999985","34.15000153","35.08000183","2019-04-12","11.98999977","11.85999966","11.85999966","11.92000008","2019-04-12","0.0018","0.0016","0.0014","0.0017","2019-04-12","0.17000000199999998","0.17000000199999998","0.159999996","0.159999996","2019-04-12","4.640999794","4.571000099","4.1999998089999995","4.409999847","2019-04-12","0.17000000199999998","0.14000000099999999","0.14000000099999999","0.159999996","2019-04-12","8.350000381000001","8.199999809","7.849999905","8.199999809"
"2019-04-15","5.467999935","5.440000057000001","5.360000134","5.4499998089999995","2019-04-15","15.89000034","15.63000011","15.48999977","15.61999989","2019-04-15","19.02000046","18.79999924","18.63999939","18.82999992","2019-04-15","22.90999985","22.70000076","22.56999969","22.67000008","2019-04-15","61.22999954","60.65999985","60.16999817","60.22999954","2019-04-15","7.6300001139999996","7.6300001139999996","7.400000095","7.46999979","2019-04-15","18.17000008","17.81999969","17.46999931","17.97999954","2019-04-15","10.18000031","9.989999771","9.409999847","9.590000153","2019-04-15","41.84999847","41.09999847","40.55500031","41.43000031","2019-04-15","268.88000489999996","268.63000489999996","258.6300049","266.3800049","2019-04-15","11.53999996","11.52000046","11.44999981","11.46000004","2019-04-15","36.15999985","35.00999832","33.88000107","34.74000168","2019-04-15","12.13000011","11.92000008","11.92000008","12.10000038","2019-04-15","0.002","0.0017","0.0017","0.002","2019-04-15","0.17000000199999998","0.159999996","0.159999996","0.159999996","2019-04-15","4.690000057","4.633999825","4.304999828","4.6199998860000004","2019-04-15","0.17000000199999998","0.159999996","0.159999996","0.17000000199999998","2019-04-15","9.0","8.050000191","7.5","8.25"
"2019-04-16","5.5","5.46999979","5.389999866","5.4600000379999996","2019-04-16","16.14999962","15.75","15.60999966","16.07999992","2019-04-16","19.36000061","18.95999908","18.86000061","19.12000084","2019-04-16","22.88999939","22.87999916","22.70000076","22.77000046","2019-04-16","60.65999985","60.45999908","59.59999847","60.50999832","2019-04-16","7.590000152999999","7.519999981000001","7.349999905","7.579999924","2019-04-16","18.82999992","18.06999969","18.02000046","18.56999969","2019-04-16","9.760000229","9.619999886","9.56000042","9.659999847","2019-04-16","42.77000046","41.74000168","41.49000168","42.54000092","2019-04-16","275.0","265.75","264.7200012","273.35998539999997","2019-04-16","11.53999996","11.47999954","11.39999962","11.39999962","2019-04-16","36.11999893","34.97000122","34.84000015","35.63000107","2019-04-16","12.14000034","12.14000034","11.73999977","11.77999973","2019-04-16","0.002","0.0019199999999999998","0.0016","0.0017","2019-04-16","0.17000000199999998","0.159999996","0.159999996","0.17000000199999998","2019-04-16","5.25","4.829999924","4.690000057","5.039999962","2019-04-16","0.150000006","0.14000000099999999","0.10000000099999999","0.119999997","2019-04-16","5.5","5.409999847000001","5.059999943","5.440000057000001"
"2019-04-17","5.610000134","5.5","5.4250001910000005","5.599999905","2019-04-17","16.53000069","16.14999962","16.03000069","16.51000023","2019-04-17","19.75","19.32999992","19.0","19.13999939","2019-04-17","22.89999962","22.86000061","22.28000069","22.40999985","2019-04-17","61.20000076","61.06999969","60.22000122","60.65999985","2019-04-17","7.639999866","7.610000134","7.440000057000001","7.510000229","2019-04-17","19.29999924","18.70000076","18.70000076","19.03000069","2019-04-17","9.779999733","9.75","9.609999657000001","9.729999542","2019-04-17","43.88000107","42.99000168","42.72299957","43.08000183","2019-04-17","274.7900085","274.75","268.5400085","271.230011","2019-04-17","11.47999954","11.46000004","11.35999966","11.47000027","2019-04-17","37.61000061","35.97000122","35.79999924","37.47000122","2019-04-17","11.92000008","11.92000008","11.2329998","11.39999962","2019-04-17","0.0018","0.0017","0.0013","0.0013","2019-04-17","0.17000000199999998","0.150000006","0.150000006","0.150000006","2019-04-17","5.599999905","5.320000172","4.829999924","4.900000095","2019-04-17","0.119999997","0.109999999","0.109999999","0.109999999","2019-04-17","5.599999905","5.599999905","5.2940001489999995","5.400000095"
"2019-04-18","5.7550001139999996","5.599999905","5.4499998089999995","5.480000018999999","2019-04-18","16.73999977","16.48999977","16.17000008","16.27000046","2019-04-18","19.37000084","19.19000053","18.89999962","19.01000023","2019-04-18","22.55999947","22.47999954","22.31999969","22.39999962","2019-04-18","61.09999847","60.88000107","59.72999954","59.84999847","2019-04-18","7.519999981000001","7.480000018999999","7.389999866","7.429999828","2019-04-18","19.27000046","19.07999992","18.57999992","19.03000069","2019-04-18","9.840000153","9.729999542","9.390000342999999","9.449999809","2019-04-18","43.65999985","43.38000107","42.95000076","43.04000092","2019-04-18","274.8399963","271.230011","269.75","273.26000980000003","2019-04-18","11.52000046","11.48999977","11.42000008","11.46000004","2019-04-18","38.29999924","37.81000137","36.5","37.29999924","2019-04-18","11.61999989","11.61999989","11.21500015","11.46000004","2019-04-18","0.0019","0.0016","0.0013","0.0017","2019-04-18","0.17000000199999998","0.150000006","0.150000006","0.17000000199999998","2019-04-18","5.389999866","4.96999979","4.96999979","5.222000122","2019-04-18","0.109999999","0.109999999","0.07","0.079999998","2019-04-18","5.650000095","5.5","5.349999905","5.5"
"2019-04-23","5.909999847000001","5.6999998089999995","5.639999866","5.8699998860000004","2019-04-23","16.89999962","16.26000023","16.11000061","16.69000053","2019-04-23","20.29999924","19.67000008","19.63999939","20.26000023","2019-04-23","22.75","22.37000084","22.36000061","22.54999924","2019-04-23","61.93000031","59.97000122","59.93999863","61.61999893","2019-04-23","7.679999828","7.519999981000001","7.429999828","7.5399999620000004","2019-04-23","19.90999985","19.19000053","19.19000053","19.70000076","2019-04-23","9.859999657000001","9.319999695","9.229999542","9.75","2019-04-23","44.79000092","43.40000153","43.22200012","44.31000137","2019-04-23","265.6000061","260.1499939","255.75","263.8999939","2019-04-23","11.51000023","11.43000031","11.36999989","11.42000008","2019-04-23","38.84000015","37.63999939","37.54999924","37.88999939","2019-04-23","11.98999977","11.64000034","11.42000008","11.89999962","2019-04-23","0.00175","0.00175","0.0013","0.00145","2019-04-23","0.159999996","0.150000006","0.150000006","0.150000006","2019-04-23","7.2100000379999996","5.8800001139999996","5.620999812999999","6.390999794","2019-04-23","0.109999999","0.10000000099999999","0.09000000400000001","0.10000000099999999","2019-04-23","5.650000095","5.309999943","5.3000001910000005","5.599999905"
"2019-04-24","5.989999771","5.8699998860000004","5.8699998860000004","5.909999847000001","2019-04-24","17.02000046","16.71999931","16.69000053","16.90999985","2019-04-24","20.75","20.25","20.15999985","20.18000031","2019-04-24","23.0","22.56999969","22.51000023","22.87999916","2019-04-24","62.65999985","61.59999847","61.52000046","61.81999969","2019-04-24","7.730000018999999","7.5399999620000004","7.519999981000001","7.570000172","2019-04-24","20.57999992","19.78000069","19.61000061","19.70999908","2019-04-24","10.0","9.779999733","9.640000342999999","9.829999924","2019-04-24","45.59999847","44.59000015","44.36000061","44.79000092","2019-04-24","265.32000730000004","263.8500061","258.0","258.6600037","2019-04-24","11.43000031","11.43000031","11.31000042","11.35999966","2019-04-24","38.56999969","37.90999985","37.77999878","37.95000076","2019-04-24","11.85999966","11.80000019","11.55000019","11.60000038","2019-04-24","0.0015","0.0015","0.0012","0.0014","2019-04-24","0.17000000199999998","0.150000006","0.150000006","0.159999996","2019-04-24","6.943999767","6.71999979","6.495999812999999","6.860000134","2019-04-24","0.109999999","0.10000000099999999","0.09000000400000001","0.10000000099999999","2019-04-24","5.5399999620000004","5.5399999620000004","5.25","5.349999905"
"2019-04-25","6.114999771","5.929999828","5.78000021","5.900000095","2019-04-25","17.44000053","17.01000023","16.79000092","16.93000031","2019-04-25","20.45999908","20.05999947","19.93000031","20.05999947","2019-04-25","22.97999954","22.97999954","22.47999954","22.76000023","2019-04-25","62.0","61.66999817","60.22999954","61.25","2019-04-25","7.559999942999999","7.5500001910000005","7.409999847000001","7.480000018999999","2019-04-25","19.81999969","19.56999969","19.10000038","19.72999954","2019-04-25","9.989999771","9.850000381000001","9.760000229","9.909999847","2019-04-25","46.72000122","45.00999832","45.00999832","45.91999817","2019-04-25","259.0","255.0","246.07000730000004","247.63000490000002","2019-04-25","11.44999981","11.36999989","11.31000042","11.39999962","2019-04-25","38.33000183","37.93000031","37.20000076","37.45999908","2019-04-25","11.71000004","11.52000046","11.52000046","11.71000004","2019-04-25","0.0015","0.0014","0.0012","0.0013","2019-04-25","0.189999998","0.159999996","0.159999996","0.159999996","2019-04-25","7.0","6.929999828","6.321000099","6.650000095","2019-04-25","0.109999999","0.10000000099999999","0.09000000400000001","0.09000000400000001","2019-04-25","5.297999859","5.1999998089999995","5.1999998089999995","5.230000018999999"
"2019-04-26","6.0050001139999996","5.8699998860000004","5.8699998860000004","5.989999771","2019-04-26","17.12000084","16.95999908","16.73999977","17.10000038","2019-04-26","20.30999947","20.07999992","20.0","20.27000046","2019-04-26","23.18000031","22.87000084","22.82999992","23.05999947","2019-04-26","61.75999832","60.84999847","60.20000076","61.54000092","2019-04-26","7.659999847000001","7.46999979","7.420000076","7.6199998860000004","2019-04-26","19.89999962","19.57999992","19.27000046","19.79000092","2019-04-26","10.47000027","9.920000076","9.899999618999999","10.43000031","2019-04-26","46.25","45.77999878","44.74000168","45.97000122","2019-04-26","246.67999269999996","246.5","231.13000490000002","235.1399994","2019-04-26","11.43999958","11.39999962","11.35999966","11.36999989","2019-04-26","37.97000122","37.31999969","36.93000031","37.38000107","2019-04-26","11.71000004","11.61999989","11.56799984","11.71000004","2019-04-26","0.0014","0.0013","0.0012","0.0012","2019-04-26","0.180000007","0.17000000199999998","0.17000000199999998","0.17000000199999998","2019-04-26","6.650000095","6.650000095","6.236999989","6.376999855","2019-04-26","0.09000000400000001","0.079999998","0.059999999000000005","0.079999998","2019-04-26","5.323999882","5.25","5.25","5.25"
"2019-04-29","6.03000021","5.989999771","5.78000021","5.809999942999999","2019-04-29","17.30999947","17.18000031","17.05999947","17.12999916","2019-04-29","20.59000015","20.57999992","19.95000076","20.03000069","2019-04-29","23.18000031","23.11000061","22.94000053","23.03000069","2019-04-29","62.34000015","61.49000168","61.34999847","61.84000015","2019-04-29","7.739999771","7.650000095","7.5399999620000004","7.650000095","2019-04-29","20.10000038","19.78000069","19.38999939","19.42000008","2019-04-29","10.48999977","10.38000011","10.19999981","10.21000004","2019-04-29","46.06000137","46.0","45.02999878","45.18999863","2019-04-29","243.9799957","235.8600006","232.16999819999998","241.4700012","2019-04-29","11.36999989","11.36999989","11.26000023","11.28999996","2019-04-29","38.02000046","37.38999939","36.65999985","36.99000168","2019-04-29","11.93999958","11.60000038","11.31000042","11.5","2019-04-29","0.0014","0.0012","0.0011","0.0012","2019-04-29","0.189999998","0.180000007","0.17000000199999998","0.17000000199999998","2019-04-29","7.489999771","6.545000076","6.440000057000001","7.420000076","2019-04-29","0.09000000400000001","0.079999998","0.079999998","0.09000000400000001","2019-04-29","5.3000001910000005","5.25","5.210000038","5.223999977"
"2019-04-30","5.519999981000001","5.480000018999999","5.1999998089999995","5.409999847000001","2019-04-30","16.5","16.34000015","14.78999996","15.21000004","2019-04-30","20.06999969","19.92000008","19.59000015","19.97999954","2019-04-30","23.18000031","23.04999924","22.88999939","23.12000084","2019-04-30","62.06000137","61.38999939","60.70000076","61.52999878","2019-04-30","7.650000095","7.6300001139999996","7.179999828","7.21999979","2019-04-30","20.12999916","19.61000061","19.20000076","19.45999908","2019-04-30","10.28999996","10.28999996","9.800000191","10.03999996","2019-04-30","45.15100098","44.38000107","43.66999817","44.29999924","2019-04-30","244.21000669999998","242.05999759999997","237.0","238.69000240000003","2019-04-30","11.42000008","11.26000023","11.22999954","11.39999962","2019-04-30","37.52999878","36.81999969","36.68999863","37.04999924","2019-04-30","11.76000023","11.39000034","11.38500023","11.71000004","2019-04-30","0.0013","0.0012","0.001","0.001","2019-04-30","0.17000000199999998","0.150000006","0.150000006","0.159999996","2019-04-30","9.029999733","7.840000152999999","7.349999905","8.329999924","2019-04-30","0.09000000400000001","0.09000000400000001","0.079999998","0.09000000400000001","2019-04-30","5.348999977","5.25","5.21999979","5.25"
"2019-05-01","5.639999866","5.519999981000001","5.4499998089999995","5.4600000379999996","2019-05-01","15.56999969","15.40999985","14.89999962","15.34000015","2019-05-01","20.82999992","20.18000031","20.12999916","20.62999916","2019-05-01","23.51000023","23.19000053","22.97999954","22.97999954","2019-05-01","62.61999893","62.09000015","60.81999969","60.86999893","2019-05-01","7.389999866","7.309999942999999","7.139999866","7.170000076","2019-05-01","19.87999916","19.43000031","19.18000031","19.18000031","2019-05-01","13.19999981","12.30000019","12.0","12.97999954","2019-05-01","45.93999863","44.90000153","44.11999893","44.13999939","2019-05-01","240.0","238.85000609999997","231.5","234.00999449999998","2019-05-01","11.39999962","11.39999962","11.23999977","11.27999973","2019-05-01","38.16999817","37.45000076","37.08000183","37.13999939","2019-05-01","11.77999973","11.77999973","11.50399971","11.56000042","2019-05-01","0.0012","0.0012","0.001","0.0011","2019-05-01","0.159999996","0.159999996","0.159999996","0.159999996","2019-05-01","9.93999958","8.329999924","8.225000381000001","9.729999542","2019-05-01","0.09000000400000001","0.09000000400000001","0.079999998","0.079999998","2019-05-01","5.4499998089999995","5.4499998089999995","5.25","5.400000095"
"2019-05-02","5.480000018999999","5.46999979","5.309999943","5.46999979","2019-05-02","15.46000004","15.31999969","14.89999962","15.43999958","2019-05-02","20.90999985","20.64999962","20.20000076","20.39999962","2019-05-02","23.02000046","22.94000053","22.53000069","22.67000008","2019-05-02","61.95999908","61.15000153","59.75","59.86000061","2019-05-02","7.260000229","7.159999847000001","7.019999981000001","7.1999998089999995","2019-05-02","19.82999992","19.35000038","19.12000084","19.53000069","2019-05-02","13.03999996","12.39999962","12.35999966","12.93000031","2019-05-02","44.20999908","44.0","43.34999847","43.75999832","2019-05-02","247.13000490000002","245.5200043","237.7200012","244.10000609999997","2019-05-02","11.34000015","11.28999996","11.26000023","11.28999996","2019-05-02","38.20999908","37.15999985","37.08000183","37.97999954","2019-05-02","11.80000019","11.375","11.35000038","11.65499973","2019-05-02","0.0012","0.0011","0.001","0.0011","2019-05-02","0.189999998","0.150000006","0.150000006","0.150000006","2019-05-02","10.71000004","9.590000153","7.6999998089999995","8.470000267","2019-05-02","0.079999998","0.079999998","0.07","0.07","2019-05-02","5.5","5.5","5.25","5.25"
"2019-05-03","5.849999905","5.480000018999999","5.480000018999999","5.829999924","2019-05-03","16.08499908","15.5","15.5","16.0","2019-05-03","21.45999908","20.5","20.37999916","21.45000076","2019-05-03","23.23999977","22.79999924","22.75","23.14999962","2019-05-03","63.81999969","61.38999939","60.45999908","61.75999832","2019-05-03","7.5500001910000005","7.260000229","7.230000018999999","7.5399999620000004","2019-05-03","21.18000031","19.64999962","19.48999977","20.98999977","2019-05-03","13.88000011","12.93000031","12.93000031","13.82999992","2019-05-03","44.97000122","44.27000046","44.15000153","44.56000137","2019-05-03","256.6099854","243.8600006","243.49000550000002","255.0299988","2019-05-03","11.38000011","11.34000015","11.28999996","11.31999969","2019-05-03","39.0","38.5","37.83000183","38.25999832","2019-05-03","11.94999981","11.80000019","11.14999962","11.25","2019-05-03","0.0013","0.0011","0.0011","0.0013","2019-05-03","0.159999996","0.150000006","0.150000006","0.159999996","2019-05-03","10.01000023","9.029999733","8.847999573","9.590000153","2019-05-03","0.079999998","0.07","0.07","0.079999998","2019-05-03","5.4499998089999995","5.25","5.25","5.400000095"
"2019-05-07","6.900000095","6.21999979","6.2100000379999996","6.8800001139999996","2019-05-07","16.95999908","16.69000053","16.5","16.75","2019-05-07","20.28000069","19.98999977","19.75","20.13999939","2019-05-07","23.14999962","23.01000023","22.79999924","23.05999947","2019-05-07","61.72000122","59.5","59.27999878","61.68999863","2019-05-07","7.7899999620000004","7.489999771","7.4499998089999995","7.78000021","2019-05-07","19.69000053","19.26000023","19.0","19.69000053","2019-05-07","14.28999996","13.64999962","13.64999962","14.21000004","2019-05-07","54.5","50.45999908","50.24399948","53.84000015","2019-05-07","257.2099915","256.7999878","245.10000609999997","247.05999759999997","2019-05-07","11.32999992","11.27999973","11.22000027","11.25","2019-05-07","36.43000031","35.70999908","35.08000183","35.72999954","2019-05-07","11.25","11.25","11.01000023","11.14999962","2019-05-07","0.0013","0.0012","0.0011","0.0013","2019-05-07","0.189999998","0.150000006","0.150000006","0.159999996","2019-05-07","13.78999996","12.60000038","10.98999977","12.60000038","2019-05-07","0.079999998","0.07","0.07","0.07","2019-05-07","5.5500001910000005","5.3800001139999996","5.3000001910000005","5.400000095"
"2019-05-08","7.327000141","6.940000057000001","6.71999979","7.239999771","2019-05-08","16.90999985","16.82999992","16.43000031","16.60000038","2019-05-08","20.27000046","20.18000031","19.53000069","19.65999985","2019-05-08","23.10000038","23.03000069","21.87999916","22.0","2019-05-08","61.90999985","61.47000122","60.25","60.33000183","2019-05-08","7.820000172","7.8000001910000005","7.4600000379999996","7.579999924","2019-05-08","19.39999962","19.21999931","18.48999977","18.54000092","2019-05-08","14.31999969","14.27000046","13.55000019","13.93000031","2019-05-08","53.79999924","53.40000153","51.25999832","51.84999847","2019-05-08","250.60000609999997","246.94000240000003","244.1999969","244.8399963","2019-05-08","11.31000042","11.26000023","11.14000034","11.28999996","2019-05-08","35.77999878","35.56000137","34.50999832","35.18999863","2019-05-08","11.21000004","11.21000004","10.94999981","10.94999981","2019-05-08","0.0013","0.0011","0.0011","0.0012","2019-05-08","0.180000007","0.180000007","0.150000006","0.159999996","2019-05-08","13.43999958","12.94999981","10.07999992","11.34000015","2019-05-08","0.079999998","0.07","0.07","0.079999998","2019-05-08","5.519999981000001","5.519999981000001","5.3000001910000005","5.347000122"
